time_stamps	cumulative_heading_changes	avg_distance_to_closest_person	intimate_space_intrusions	personal_space_intrusions	social_space_intrusions	robot_on_person_collision	person_on_robot_collision	time_not_moving	avg_robot_linear_speed	avg_robot_angular_speed	avg_acceleration	avg_overacceleration	avg_pedestrian_velocity	avg_closest_pedestrian_velocity	social_force_on_agents	social_force_on_robot	social_work	obstacle_force_on_robot	obstacle_force_on_agents	
81.0	1.7431098967790604e-05	1.1966611248800898	0	1	0	0	0	1	0.002569998847320676	-1.2546644029498566e-05	-0.0004959951375464076	-0.0006526251809821152	1.4904349803924561	1.5	1.2724603698078495e-07	1.2724603698078495e-07	2.543560075298846e-07	0.0	0.0022060272373377377	
81.73	1.4339573681354523e-05	1.2924728230499216	0	0	1	0	0	1	0.005036589689552784	2.335338831471745e-05	0.003378891564701518	0.0046286185817829015	1.3083692908287048	1.37217378616333	0.0006995228061687354	0.0006995228061687356	0.001399044779897869	0.0	0.0012449995997404803	
82.5	1.9341008737683296e-05	1.986432048320197	0	0	1	0	0	1	0.0032944672275334597	-5.137083644513041e-05	-0.0022624967039212005	-0.002938307407689871	1.473525047302246	1.5	0.004269430041767638	0.004269430041767631	0.008538859524287266	0.0	3.886849424601595e-05	
83.32	1.7891637980937958e-05	1.4725726844767064	0	0	1	0	0	1	0.0029793663416057825	3.6559322325047106e-05	-0.00038426937308253315	-0.00046862118668601605	1.3773075819015503	1.4997949600219727	0.02734950966553118	0.02734950966553118	0.05469901710168745	0.0	0.0005164414488879425	
84.16	1.7650891095399857e-05	0.5127116705176631	0	1	0	0	0	0	0.09350654482841492	-1.8448450646246783e-05	0.10777045057953469	0.12829815545182702	1.4707576513290406	1.4705253839492798	0.22708000113913315	0.22708000113913324	0.45415969064184925	0.0	0.09223180253406262	
85.01	2.188165672123432e-05	0.5210793379257799	0	1	0	0	0	1	0.009045164100825787	1.3366543498705141e-05	-0.09936633026775192	-0.11690156502088461	1.1354191184043885	1.5	0.007314284901580998	0.007314284901580998	0.014367689482382724	0.0	0.0746355845601912	
85.83	1.4944933354854584e-05	1.3690263092398594	0	0	1	0	0	1	0.00665777875110507	3.276482311775908e-05	-0.0029114455484398984	-0.003550543351755974	1.2711689949035645	1.5	0.019324889973638886	0.01932488997363888	0.029481264398334855	0.0	0.0010148107380484068	
86.65	2.2117979824543e-05	2.2501457912222103	0	0	1	0	0	0	0.01020712312310934	1.013695691653993e-05	0.004328468746346671	0.0052786204223739894	1.3370911955833436	0.6951250433921814	0.04510002085664109	0.04510002085664109	0.07927776002981499	0.0	1.6578014533817783e-05	
87.47	1.710536889731884e-05	1.9221422136525215	0	0	1	0	0	1	0.00964055210351944	2.6880834411713295e-05	-0.0006909402677925622	-0.0008426100826738564	1.3192965626716613	1.5	0.10492588132054816	0.10492588132054834	0.20672092884213933	0.0	6.523579413697993e-05	
88.32	1.7870217561721802e-05	1.1981622037660458	0	1	0	0	0	0	0.09350654482841492	-1.8450009520165622e-05	0.09866587379399468	0.11607749858117021	0.9500160612165928	0.06001121178269386	0.3085637843619059	0.30856378436190607	0.6169560408602427	0.0	0.0028205609369941903	
89.12	2.0020874217152596e-05	0.33531534079105896	1	0	0	0	0	1	0.0027032294310629368	5.577878619078547e-05	-0.11350414424668998	-0.14188018030836247	1.1708686470985412	1.4049152135849	1.1268083174374812	1.1268083174374812	2.2534153778699153	0.0	0.19806499706165206	
89.84	1.4142598956823349e-05	0.0	1	0	0	0	1	1	0.0026136240921914577	-3.8022339140297845e-05	-0.0001244518595437209	-0.0001728498049218346	1.0619643568992614	0.5820504426956177	0.5177288408615407	0.5177288408615407	1.0353370662071524	0.0	1.4115347943598033	
90.61	1.8877675756812096e-05	0.10651036576011075	1	0	0	0	0	1	0.004454180132597685	1.995605998672545e-05	0.002390332520008087	0.0031043279480624506	1.1091763436794282	0.9713547825813293	0.11590410454649892	0.11590410454649934	0.23169038130421604	0.0	0.5910618342962862	
91.25	1.5795696526765823e-05	0.31175174237990055	1	0	0	0	0	1	0.009045164100825787	1.3365081940719392e-05	0.007173412450356409	0.011208456953681889	1.0987479269504548	0.96235191822052	0.0002212856000947075	0.00022128560009470767	0.000392862575939508	0.0	0.1852546083374599	
91.95	1.0288320481777191e-05	0.46937043402670287	0	1	0	0	0	1	0.004041917622089386	4.057485796238325e-07	-0.00714749496962343	-0.010210707099462044	1.0060576021671295	0.6456130146980286	0.0002088448324512016	0.0002088448324512014	0.00027151699912885915	0.0	0.07615195565932534	
92.83	2.514990046620369e-05	0.14614491247161265	1	0	0	0	0	1	0.006205852143466473	3.4270801734237466e-06	0.0024590165015648713	0.0027943369335964446	1.0583889663219452	1.2255722284317017	0.015517045236519058	0.015517045236519063	0.03046369315623351	0.0	0.41277403521755696	
93.66	1.7133774235844612e-05	0.0	1	0	0	0	1	0	0.09095631539821625	2.2686022930429317e-05	0.1021089918731925	0.12302288177493073	0.9020314157009125	0.12711042165756226	0.24069527837209265	0.24069527837209265	0.48110109123162786	0.0	2.0756221806985082	
94.51	2.079783007502556e-05	0.0	1	0	0	0	1	1	0.003278633113950491	-1.1151983017043676e-05	-0.10315021445207737	-0.1213531934730322	0.9331387609243393	0.2443714588880539	0.2188801546857569	0.21888015468575683	0.4372668494746897	0.0	1.0878695183608216	
95.33	1.7452053725719452e-05	0.0	1	0	0	0	1	1	0.003663336858153343	3.3097116101998836e-05	0.000469150907564454	0.000572135253127383	1.053122067451477	0.7090475559234619	0.3786511891397627	0.3786511891397629	0.75581334762899	0.0	0.9700409259676235	
96.16	1.4175428077578545e-05	0.29509517857015966	1	0	0	0	0	0	0.09332023561000824	2.767633668554481e-05	0.10802035994199385	0.13014501197830586	1.2488285541534423	1.398324966430664	0.11390254548718635	0.11390254548718651	0.22447060695817178	0.0	0.2829215121440939	
96.82	1.9036000594496727e-05	0.7384229581028907	0	1	0	0	0	0	0.09267990291118622	1.3441908777167555e-05	-0.0009702010588212446	-0.001470001604274613	1.3145848155021667	1.5	0.08050461602617835	0.08050461602617819	0.1539879788201008	0.0	0.036803728392260385	
97.53	1.7707236111164093e-05	1.430639441378021	0	0	1	0	0	1	0.009856010787189007	2.278911961184349e-05	-0.11665336918872847	-0.16430051998412462	1.219850754737854	1.5	0.1550730688466046	0.1550730688466046	0.28242623042001463	0.0	0.000939323036701012	
98.27	1.1601252481341362e-05	2.2654070233433514	0	0	1	0	0	1	0.004699178040027618	6.183254299685359e-05	-0.0069686929015694435	-0.009417152569688437	1.447332787513733	1.3308771848678589	0.12071194543482572	0.12071194543482566	0.1769134741926363	0.0	1.79624916575305e-05	
99.09	2.3618806153535843e-05	2.590739598841963	0	0	1	0	0	1	0.00994907133281231	7.655915396753699e-06	0.006402308893639868	0.007807693772731546	1.4861859560012818	1.4940351247787476	0.09482749899509653	0.09482749899509653	0.17687853773716194	0.0	1.8350084753871766e-06	
99.79	1.27346720546484e-05	3.1647241359238976	0	0	1	0	0	1	0.004243169911205769	3.109175668214448e-05	-0.008151287745152202	-0.011644696778788861	1.3729548692703246	1.4996665716171265	0.024608301055187774	0.024608301055187774	0.04890956176495034	0.0	1.1153376548251767e-07	
100.41	1.3546552509069443e-05	3.395266536827566	0	0	1	0	0	1	0.006999213248491287	4.795087079401128e-05	0.004445231189170192	0.007169727724468051	1.489514136314392	1.4724903106689453	0.0064682207414074105	0.006468220741407412	0.012824470770464676	0.0	4.939300311688728e-08	
101.2	2.097361721098423e-05	2.8482880397643133	0	0	1	0	0	0	0.09200696647167206	2.809180659824051e-05	0.1076047509154187	0.1362085454625553	1.0550879657268524	1.4991793632507324	1.93669431089073e-05	1.93669431089073e-05	3.8673991314426394e-05	0.0	7.441811817422406e-07	
102.0	1.6819452866911888e-05	1.8824374058355482	0	0	1	0	0	1	0.002713447669520974	2.6697276553022675e-05	-0.11161689850268885	-0.13952112312836107	1.4379721403121948	1.4999490976333618	4.1824577008683023e-07	4.1824577008683023e-07	8.364475490712697e-07	0.0	6.332980908648373e-05	
102.8	1.9558006897568703e-05	1.1974485005379345	0	1	0	0	0	1	0.005172325763851404	5.100308408145793e-05	0.0030735976179130375	0.003841997022391297	1.4847096920013427	1.4993561506271362	5.2836896714950135e-09	5.283689671495024e-09	1.0500868360560363e-08	0.0	0.0023044390000469465	
103.61	1.6304897144436836e-05	1.4435323965879516	0	0	1	0	0	1	0.0041176374070346355	2.5411898604943417e-05	-0.0013020843911318131	-0.0016075115939898927	1.2229329288005828	1.4118307828903198	2.5925239832392735e-05	2.592523983239278e-05	5.16906626658941e-05	0.0	0.0005721599146143346	
104.41	1.5672994777560234e-05	2.194090685571776	0	0	1	0	0	1	0.00487858010455966	-0.00014277045556809753	0.0009511783719062805	0.0011889729648828506	1.4748197078704834	1.4645448923110962	0.02080225292180717	0.02080225292180717	0.04160407092009723	0.0	1.3121932066499642e-05	
105.21	2.1787360310554504e-05	2.9818970939993967	0	0	1	0	0	1	0.003817519871518016	2.8220143576618284e-05	-0.0013263252913020551	-0.001657906614127569	1.4737640619277954	1.3941408395767212	0.06839495853521795	0.06839495853521801	0.13678894893267124	0.0	2.8189430359704116e-07	
106.08	1.8047401681542397e-05	2.2801131621803425	0	0	1	0	0	0	0.09353408217430115	3.775703225983307e-05	0.10312248540549786	0.11853159242011248	1.4489587783813476	1.4556726217269897	0.19875300788565647	0.19875300788565647	0.3969235058991529	0.0	1.395197695251398e-05	
106.96	2.2619962692260742e-05	1.024767467630521	0	1	0	0	0	0	0.09289281815290451	5.376543049351312e-05	-0.0007287091152234511	-0.000828078540026649	1.4041558027267456	1.4177767038345337	0.6745555150328054	0.6745555150328051	1.3436583030043021	0.0	0.0074828820269568245	
107.86	1.9279541447758675e-05	0.0	1	0	0	1	0	1	0.002393015194684267	1.358540521323448e-05	-0.10055533662024471	-0.1117281518002719	1.2745843172073363	0.8213721513748169	1.243122658960779	1.2431226589607784	2.2919890501427247	0.0	1.1565837015632965	
108.76	1.8139835447072983e-05	0.14364920935007053	1	0	0	0	0	1	0.0025886427611112595	3.312452827231027e-05	0.00021736396269665824	0.00024151551410739805	1.2429103255271912	1.1717716455459595	0.019337681671317386	0.019337681671317386	0.036343507086571025	0.0	0.5870400817890186	
109.67	1.7391983419656754e-05	0.5468574025757449	0	1	0	0	0	1	0.004670896101742983	2.773754022200592e-05	0.002288190484210685	0.002514495037594159	1.309887433052063	1.4761412143707275	0.006835174770807693	0.006835174770807693	0.013618751453017662	0.0	0.04994239662047843	
110.57	2.6270747184753418e-05	0.0	1	0	0	1	0	0	0.01020712312310934	1.0135553566215094e-05	0.006151363357073731	0.0068348481745263675	1.1965417623519898	0.974843442440033	0.012882026659938343	0.012882026659938367	0.02564922329286004	0.0	0.8148904923213763	
111.46	1.9389670342206955e-05	0.0	1	0	0	0	1	0	0.09421802312135696	2.8858263249276206e-05	0.09439426966095238	0.1060609771471375	1.0730029940605164	0.23634576797485352	0.16729032834601112	0.1672903283460112	0.3344183995349378	0.0	1.0505554811647229	
112.23	1.569325104355812e-05	0.0	1	0	0	0	1	1	0.004589367657899857	-1.8764403648674488e-05	-0.116400851251243	-0.15116993668992595	0.8669780552387237	0.6771388053894043	0.2680260431889861	0.26802604318898615	0.536009807599005	0.0	1.0255693134960424	
113.06	2.0463019609451294e-05	0.2510883148927716	1	0	0	0	0	1	0.0023930149618536234	1.3583396139438264e-05	-0.002646208067525582	-0.0031882024909946774	1.1923444211483	1.351685643196106	0.24346404077894257	0.24346404077894185	0.4868176758516507	0.0	0.28466212101314214	
113.9	1.5879981219768524e-05	0.9490034337586535	0	1	0	0	0	1	0.00234221201390028	5.327897451934405e-05	-6.047969994445642e-05	-7.199964279101955e-05	0.9926909625530242	1.4844602346420288	0.00017247219144747182	0.00017247219144747133	0.0002542500551176123	0.0	0.007462948476574291	
114.8	2.1150801330804825e-05	0.8085925247239591	0	1	0	0	0	1	0.002613623859360814	-3.802425635512918e-05	0.0003015687171783712	0.0003350763524204125	1.1974406898021699	1.4537664651870728	0.00016748837987333546	0.0001674883798733353	0.00029923958680965016	0.0	0.01427914554529126	
115.69	2.3118220269680023e-05	0.5630950432216681	0	1	0	0	0	1	0.009048264473676682	1.0776199815154541e-05	0.007229933274512211	0.008123520533159788	1.2620878219604492	1.4657167196273804	0.07265872033142542	0.07265872033142579	0.1452913683822105	0.0	0.0744199857640524	
116.57	1.7998740077018738e-05	0.33833142106670744	1	0	0	0	0	1	0.005325539968907833	1.2910987607028801e-05	-0.004230368755419146	-0.004807237222067211	1.2639872968196868	1.5	0.12096360026610459	0.12096360026610459	0.24183396695864762	0.0	0.17649844447325136	
117.39	1.9945204257965088e-05	1.1207863804162546	0	1	0	0	0	1	0.003278633113950491	-1.1158243978570681e-05	-0.002496227871899198	-0.003044180331584388	0.9778119325637817	1.5	0.028688618190991888	0.028688618190991888	0.05714851359318496	0.0	0.006650055956821571	
118.26	1.9244849681854248e-05	1.5609031161250004	0	0	1	0	0	1	0.0023930147290229797	1.358138797513675e-05	-0.0010179521665833462	-0.0011700599615900532	1.0557528853416442	1.4767234325408936	0.005351834331353181	0.005351834331353178	0.010387328785558217	0.0	0.0005349482620575719	
119.15	1.799594610929489e-05	2.140329983112992	0	0	1	0	0	1	0.00898379273712635	3.6850131436949596e-05	0.007405368548430754	0.00832063881846152	0.9639051079750061	0.49951231479644775	0.0008588711507192291	0.0008588711507192291	0.001662298397584114	0.0	2.9541746774536693e-05	
120.07	1.752842217683792e-05	2.1960771369420042	0	0	1	0	0	1	0.00467089656740427	2.7733101887861267e-05	-0.00468793061926313	-0.005095576760068619	1.2478614330291748	0.5536384582519531	0.0010684645283893684	0.0010684645283893673	0.002122225520752464	0.0	2.0399418397077945e-05	
120.95	2.5317538529634476e-05	2.245988001161515	0	0	1	0	0	1	0.006038988009095192	2.7131118258694187e-05	0.0015546493655578656	0.0017666470063157564	1.222391390800476	0.6000000238418579	0.013794479427271533	0.013794479427271543	0.020781233442359614	0.0	1.4113779586441902e-05	
121.83	1.9348226487636566e-05	2.2499762231862688	0	0	1	0	0	1	0.009826429188251495	3.5555662179831415e-05	0.004303910430859436	0.0048908073077948136	1.2596592903137207	0.6000000238418579	0.03881039321465741	0.03881039321465737	0.06218887157781373	0.0	1.1720519736689485e-05	
122.67	1.6841571778059006e-05	2.251622346530524	0	0	1	0	0	1	0.004243172705173492	3.109480530838482e-05	-0.006646733908426194	-0.007912778462412135	1.421446943283081	1.1121379137039185	0.15639532108346604	0.15639532108346604	0.21998130281011247	0.0	1.1402460950747627e-05	
123.52	2.1778512746095657e-05	1.49395115709449	0	0	1	0	0	0	0.09178177267313004	8.315930244862102e-06	0.10298658819759593	0.12116069199717168	1.4864701509475708	1.5	0.43962050925539686	0.43962050925539664	0.6992601896409865	0.0	0.0005630010643603359	
124.37	1.6946811228990555e-05	0.24830200585201678	1	0	0	0	0	1	0.005036590620875359	2.3312377379625104e-05	-0.10205315535559374	-0.12006253571246323	1.4399641036987305	1.3665456771850586	1.3310016869968397	1.3310016869968402	2.651038336700819	0.0	0.32408179121235015	
125.3	1.8140766769647598e-05	0.007281378873329025	1	0	0	0	1	1	0.0026976335793733597	6.857525931991404e-06	-0.0025150075715075254	-0.0027043092166747582	1.3317428946495056	0.8743825554847717	0.7115474778291875	0.7115474778291873	1.4227470594522649	0.0	0.9141705460554965	
126.19	2.488028258085251e-05	0.28954323561140893	1	0	0	0	0	1	0.005032165441662073	2.174773908336647e-05	0.0026230695081895655	0.0029472691103253545	1.3926531314849853	1.3585125207901	8.009471267531834e-08	8.009471267531842e-08	1.3552792447389064e-07	0.0	0.1963493055777536	
126.9	1.5062745660543442e-05	0.6562181788906114	0	1	0	0	0	1	0.002439591335132718	4.667124085244723e-05	-0.0036515128260976833	-0.005142975811405188	1.0811135113239287	0.21920230984687805	0.04137327663241847	0.04137327663241844	0.08264982096492274	0.0	0.029226049713986714	
127.73	2.0666047930717468e-05	0.0	1	0	0	1	0	0	0.01010013185441494	3.5670407669385895e-05	0.009229566890701472	0.011119960109278883	1.3063437700271607	0.6058177947998047	0.06455273883996339	0.06455273883996339	0.12899716901240676	0.0	1.3749836256798413	
128.53	1.5101861208677292e-05	0.0	1	0	0	0	1	1	0.005036590620875359	2.3308370145969093e-05	-0.006329426541924477	-0.007911783177405596	1.1981985185295343	0.029859470203518867	0.19087442521468234	0.19087442521468234	0.3816987252654178	0.0	1.0377780999548416	
129.39	1.6597099602222443e-05	0.0	1	0	0	0	1	1	0.004041861742734909	3.8346175301740004e-07	-0.001156661486209825	-0.0013449552165230524	1.1838231455534696	0.023060744628310204	0.21497531602685543	0.21497531602685543	0.4296893216163406	0.0	1.1831500943914102	
130.27	2.5134533643722534e-05	0.0	1	0	0	0	1	1	0.006205852143466473	3.4250390399392927e-06	0.002459080000831322	0.0027944090918537753	1.197961325198412	0.052292559295892715	0.21321269733149112	0.21321269733149112	0.4263605908795029	0.0	1.359087766180903	
131.18	1.9439496099948883e-05	0.0	1	0	0	0	1	0	0.09356740117073059	2.0582125216606073e-05	0.09600170222776276	0.10549637607446456	1.2458590626716615	0.2891541123390198	0.1973231042881045	0.1973231042881045	0.3899500425119433	0.0	1.205513544747617	
132.14	2.1141953766345978e-05	0.03847446094557394	1	0	0	0	0	0	0.09095631539821625	2.2650472601526417e-05	-0.0027198810130357742	-0.0028332093885789318	1.1715542793273925	0.9184804558753967	0.6279044794945716	0.6279044794945716	1.1871284890084266	0.0	0.8286741567739	
132.92	1.9200611859560013e-05	0.41245901459483836	1	0	0	0	0	0	0.09209476411342621	2.7477917683427222e-05	0.0014595496348845651	0.0018712174806212374	1.4751642942428589	1.467630386352539	0.24246436470748642	0.24246436470748645	0.48175656908752185	0.0	0.15313132449493877	
133.76	1.6996171325445175e-05	0.8143649177384789	0	1	0	0	0	1	0.0029029001016169786	4.5962533476995304e-05	-0.10618079049024909	-0.12640570296458226	1.3090913772583008	1.4655158519744873	0.01058690854481219	0.01058690854481219	0.021135592359516606	0.0	0.015423333737000711	
134.61	1.5869736671447754e-05	0.6693596846172924	0	1	0	0	0	1	0.008905299007892609	1.4843777535133995e-05	0.007061645772088977	0.008307818555398796	1.1144363522529601	1.4615408182144165	0.1274372643898147	0.1274372643898147	0.2317405498693603	0.0	0.035343878942364036	
135.44	2.3879576474428177e-05	1.3733452014950207	0	0	1	0	0	1	0.005892007611691952	4.223210271447897e-05	-0.0036304715616875386	-0.004374062122515107	1.3039804697036743	1.5	0.20626934337549568	0.20626934337549568	0.4065073029988325	0.0	0.0010329770237590742	
136.22	1.5226192772388458e-05	2.250107139702028	0	0	1	0	0	1	0.0027126625645905733	1.3441587725537829e-05	-0.004076083393719716	-0.005225747940666302	1.2648504614830016	0.6665433049201965	0.034931351222381855	0.034931351222381855	0.06718417329369572	0.0	1.9173003178207803e-05	
136.87	1.507950946688652e-05	2.1553211063405597	0	0	1	0	0	1	0.009636172093451023	3.549663961166516e-05	0.010651553121323768	0.016387004802036566	1.2289355754852296	1.497990608215332	0.008186548459590251	0.008186548459590251	0.016333709913552576	0.0	3.05201060720974e-05	
137.68	1.7706770449876785e-05	1.0501187510455487	0	1	0	0	0	1	0.002613623393699527	-3.80260098609142e-05	-0.008669813209569747	-0.010703473098234256	1.18740057349205	1.5	2.9566155032963526e-05	2.9566155032963617e-05	5.2412647389584255e-05	0.0	0.0040270771262981495	
138.52	2.0948238670825958e-05	0.2599972241476749	1	0	0	0	0	1	0.009851458482444286	4.215267108520493e-05	0.008616470343743762	0.010257702790171146	1.2213109731674194	1.4018219709396362	3.245187173759821e-05	3.245187173759833e-05	6.471193257183093e-05	0.0	0.3105628357746405	
139.36	1.7451122403144836e-05	0.6736129273426261	0	1	0	0	0	0	0.09353408217430115	3.773083153646439e-05	0.09962217106173436	0.11859782269254092	1.0231334924697877	1.4474623203277588	0.00016642416775863682	0.00016642416775863682	0.0002290783046133264	0.0	0.036161697413368374	
140.22	2.1540094166994095e-05	1.429587250580893	0	0	1	0	0	1	0.0032879181671887636	-1.5023886589915492e-05	-0.10493740000827022	-0.12202023256775607	0.9134532988071442	0.7390697002410889	0.0035036755578609384	0.0035036755578609384	0.005678619010561911	0.0	0.0013511195220596156	
141.06	1.7125625163316727e-05	1.8525113551287773	0	0	1	0	0	0	0.09391316026449203	2.601454616524279e-05	0.10788719297298009	0.12843713449164298	0.9714434146881104	0.33889421820640564	0.02608162323712852	0.02608162323712851	0.051660943503971365	0.0	0.0001320032136782001	
141.88	1.482199877500534e-05	1.8761856847216136	0	0	1	0	0	0	0.09405315667390823	-9.216861371896812e-07	0.00017072732855633992	0.0002082040592150487	1.2337767004966735	0.3802313208580017	0.0676067129358278	0.0676067129358278	0.13482185757007464	0.0	8.098612056930409e-05	
142.68	2.3410189896821976e-05	1.9155793935280863	0	0	1	0	0	1	0.0026751228142529726	5.0722897867672145e-05	-0.11422254232456908	-0.14277817790571135	1.2257519662380219	0.432900995016098	0.16070971410607227	0.16070971410607215	0.3208320341620339	0.0	0.00010010501350768419	
143.46	1.4709774404764175e-05	0.8902731777905022	0	1	0	0	0	1	0.0025192571338266134	-1.5031007933430374e-05	-0.0001998277954184092	-0.0002561894813056528	1.2400873005390167	1.4952400922775269	0.47496292849634625	0.4749629284963467	0.94884616991137	0.0	0.011374082728648968	
144.21	1.8833670765161514e-05	0.0	1	0	0	1	0	1	0.003663337090983987	3.3064767194446176e-05	0.001525439942876498	0.0020339199238353306	1.1455672621726989	0.759809136390686	1.2735511707908258	1.2735511707908258	2.5450387644416437	0.0	1.2379157784597017	
145.01	1.3839919120073318e-05	0.03254231356970172	1	0	0	0	0	1	0.008905298076570034	1.483889082010137e-05	0.006552451231982559	0.008190564039978199	1.1828795671463013	0.8220405578613281	0.609884115674961	0.6098841156749614	1.2169223751811866	0.0	0.8047148352390365	
145.8	2.298271283507347e-05	0.24025045461137928	1	0	0	0	0	1	0.0026751228142529726	5.072218846180476e-05	-0.007886297800401343	-0.009982655443546004	1.2125135898590087	1.3235214948654175	0.003674008244119932	0.0036740082441199316	0.0072907088915187615	0.0	0.2702401210073731	
146.71	1.9381288439035416e-05	0.6110908352651558	0	1	0	0	0	1	0.008940456435084343	2.130746543116402e-05	0.006884982000913593	0.007565914286718234	1.10137996673584	0.6341210007667542	0.024845745753288434	0.024845745753288465	0.04893296990895288	0.0	0.03743220652322639	
147.5	1.908373087644577e-05	0.0	1	0	0	1	0	1	0.00328791793435812	-1.502447594248224e-05	-0.007155112026235725	-0.009057103830678133	1.2098862409591675	0.3918111324310303	0.23569025950988515	0.23569025950988515	0.45764505224784596	0.0	1.5961716876074312	
148.31	1.618172973394394e-05	0.0	1	0	0	0	1	1	0.009636172093451023	3.548642780515365e-05	0.007837350813694941	0.009675741745302396	1.2094243854284286	0.21714238822460175	0.2497115652240984	0.24971156522409835	0.46648880049364494	0.0	1.071541921707665	
149.14	1.565041020512581e-05	0.0	1	0	0	0	1	1	0.0020157466642558575	-5.598361894953996e-05	-0.009181235456861645	-0.011061729466098368	1.2718585848808288	0.6746662259101868	0.27034212703528254	0.2703421270352822	0.5343311583501325	0.0	0.9995927793222152	
149.94	2.2726133465766907e-05	0.22370953048440279	1	0	0	0	0	0	0.09421802312135696	2.8844777261838317e-05	0.11525284557137638	0.14406605696422048	1.4426267385482787	1.2858105897903442	0.3579348293097868	0.35793482930978626	0.712068196848239	0.0	0.3202268504802824	
150.74	1.54995359480381e-05	0.7626633754000105	0	1	0	0	0	1	0.0025192571338266134	-1.5033315321488772e-05	-0.11462345748441294	-0.14327932185551617	0.9561631083488464	1.1195564270019531	0.0012383228760106803	0.0012383228760106803	0.002476645343553865	0.0	0.019777826542560883	
151.57	0.00035198451951146126	1.4041245269929807	0	0	1	0	0	1	0.009837941266596317	4.1420335037400946e-05	0.008817691726228559	0.01062372497135971	1.3169866800308228	1.2020955085754395	0.00033040436343579184	0.0003304043634357905	0.0006579753967030961	0.0	0.0007993070151538273	
152.41	9.208917617797852e-06	0.5825660918103894	0	1	0	0	0	1	0.004484719131141901	3.624407690949738e-05	-0.006372883494588591	-0.007586766064986418	1.4680327415466308	1.4852818250656128	8.504906417793932e-05	8.504906417793893e-05	0.00017008492704472842	0.0	0.043685039551376016	
153.25	1.6265083104372025e-05	0.0458499197052038	1	0	0	0	0	1	0.009310507215559483	4.077772246091627e-06	0.005744985814782835	0.006839268827122423	1.4627651214599608	1.3410580158233643	1.606029991300969e-05	1.606029991300959e-05	3.1670163025341057e-05	0.0	0.8342694737439962	
154.07	2.7630478143692017e-05	0.7278310953305136	0	1	0	0	0	1	0.002441752003505826	4.063942833454348e-05	-0.008376530746406898	-0.010215281398057193	1.4995668649673461	1.5	0.11752251270338648	0.11752251270338637	0.23504499825760478	0.0	0.05086693263583614	
154.89	3.5064760595560074e-05	1.2969634618435895	0	0	1	0	0	0	0.09472095221281052	2.718038194871042e-05	0.1125356100113472	0.13723854879432584	1.381976056098938	1.3304122686386108	0.10397983708896937	0.10397983708896938	0.20793984451809228	0.0	0.0016650070750038695	
155.68	3.4067779779434204e-06	1.932225058434617	0	0	1	0	0	1	0.003415027866140008	-6.964636850170791e-05	-0.11557711942616519	-0.146300151172361	1.3930681228637696	1.4663974046707153	0.029097765253796162	0.029097765253796162	0.058159477578415456	0.0	5.049003526064106e-05	
156.47	4.018191248178482e-06	2.6519274510882886	0	0	1	0	0	0	0.093425452709198	2.7552328901947476e-05	0.11393724663678226	0.14422436283136994	1.4404080390930176	1.2184410095214844	0.05171916754217015	0.0517191675421701	0.10308661804766522	0.0	1.7338945638906036e-06	
157.31	2.0242761820554733e-05	2.242305716399	0	0	1	0	0	1	0.0059221163392066956	2.8773682061000727e-05	-0.10417063853570394	-0.12401266492345707	1.3011781096458435	0.5927110314369202	0.026657179265120793	0.026657179265120793	0.05331391867885904	0.0	1.3822480119742107e-05	
158.23	4.438217729330063e-06	2.2290168938176196	0	0	1	0	0	1	0.003659800859168172	3.04300101561239e-05	-0.002459038565259265	-0.0026728680057165922	1.0502945184707642	0.5732188820838928	0.018229442308200387	0.018229442308200387	0.03099129128689864	0.0	1.4150291371252746e-05	
159.12	1.2137927114963531e-05	2.249682678356364	0	0	1	0	0	1	0.0023601881694048643	3.273467518738471e-05	-0.0014602389772621434	-0.0016407179519799364	1.303236472606659	0.5963864922523499	0.04762030165448202	0.047620301654482014	0.08615092333211913	0.0	1.2653422254871316e-05	
159.94	2.0292121917009354e-05	1.9685624256364456	0	0	1	0	0	0	0.09202104806900024	2.8050128094037063e-05	0.1093425120726773	0.13334452691789916	1.3292436361312867	1.4582103490829468	0.11048417388289576	0.11048417388289594	0.2118569821008981	0.0	5.443344908542258e-05	
160.85	1.2109987437725067e-05	0.8476635508439938	0	1	0	0	0	1	0.009851536713540554	4.2121340811718255e-05	-0.09029616632468097	-0.09922655640074832	1.3088274717330932	1.4692296981811523	0.28269957087610603	0.28269957087610603	0.5634735979852521	0.0	0.012431817531072652	
161.66	9.074807167053223e-06	0.19266046165235828	1	0	0	0	0	0	0.09381851553916931	3.4128421248169616e-05	0.10366293682176389	0.12797893434785665	1.0094634115695953	1.3301324844360352	0.7735326983677685	0.7735326983677685	1.5470376708256541	0.0	0.5463116684654894	
162.53	1.827208325266838e-05	0.0	1	0	0	0	1	1	0.0059384871274232864	2.6946365323965438e-05	-0.1010115269100529	-0.11610520334488839	1.055848240852356	0.5565759539604187	0.4351562806553371	0.43515628065533707	0.8702932545132167	0.0	1.1678374308598645	
163.37	1.490442082285881e-05	0.09049842092127547	1	0	0	0	0	1	0.009636170230805874	3.391676364117302e-05	0.004402003694503081	0.005240480588694144	0.9275871694087983	1.0966376066207886	0.04410458012876158	0.04410458012876158	0.08802260487732536	0.0	0.6701209463801209	
