time_stamps	cumulative_heading_changes	avg_distance_to_closest_person	intimate_space_intrusions	personal_space_intrusions	social_space_intrusions	robot_on_person_collision	person_on_robot_collision	time_not_moving	avg_robot_linear_speed	avg_robot_angular_speed	avg_acceleration	avg_overacceleration	avg_pedestrian_velocity	avg_closest_pedestrian_velocity	social_force_on_agents	social_force_on_robot	social_work	obstacle_force_on_robot	obstacle_force_on_agents	behavior_active	
153.25	1.6265083104372025e-05	0.5201559331026024	0	1	0	0	0	1	0.009310507215559483	4.077772246091627e-06	0.005744985814782835	0.006839268827122423	1.4870054721832275	1.4870054721832275	1.1316128343895052e-06	1.1316128343895092e-06	2.2632256964714706e-06	0.0	0.3175491392612457	0	
154.07	2.7630478143692017e-05	0.7724461700337701	0	1	0	0	0	1	0.002441752003505826	4.063942833454348e-05	-0.008376530746406898	-0.010215281398057193	1.5	1.5	0.11752245521977264	0.11752245521977253	0.23504491097166855	0.0	0.1008118987083435	0	
154.89	3.5064760595560074e-05	1.686976436119883	0	0	1	0	0	0	0.09472095221281052	2.718038194871042e-05	0.1125356100113472	0.13723854879432584	1.5	1.5	0.10287917449250439	0.10287917449250439	0.20575835599675396	0.0	0.001067532692104578	0	
155.68	3.4067779779434204e-06	2.7506033802091654	0	0	1	0	0	1	0.003415027866140008	-6.964636850170791e-05	-0.11557711942616519	-0.146300151172361	1.5	1.5	0.024309046070026954	0.024309046070026954	0.048618092636513316	0.0	5.626735401165206e-06	0	
156.47	4.018191248178482e-06	3.87363091441959	0	0	0	0	0	0	0.093425452709198	2.7552328901947476e-05	0.11393724663678226	0.14422436283136994	1.5	1.5	0.004758849096748994	0.004758849096748994	0.009517698371116087	0.0	2.1724925858279676e-08	0	
157.31	2.0242761820554733e-05	3.5501758949304865	0	0	1	0	0	1	0.0059221163392066956	2.8773682061000727e-05	-0.10417063853570394	-0.12401266492345707	1.4222933053970337	1.4222933053970337	4.7280691426482743e-26	4.7280691426482743e-26	4.7280691426482743e-26	0.0	1.008888617093362e-07	1	
158.23	4.438217729330063e-06	3.1379543487470496	0	0	1	0	0	1	0.003659800859168172	3.04300101561239e-05	-0.002459038565259265	-0.0026728680057165922	1.4776864051818848	1.4776864051818848	2.3457893623179333e-20	2.345789362317983e-20	4.691579390788414e-20	0.0	7.293789394680061e-07	1	
159.12	1.2137927114963531e-05	3.1161093616537405	0	0	1	0	0	1	0.0023601881694048643	3.273467518738471e-05	-0.0014602389772621434	-0.0016407179519799364	1.4964145421981812	1.4964145421981812	1.608805920329814e-13	1.608805920329814e-13	3.2176117822974135e-13	0.0	8.380138183383679e-07	1	
159.94	2.0292121917009354e-05	3.4536382133374994	0	0	1	0	0	0	0.09202104806900024	2.8050128094037063e-05	0.1093425120726773	0.13334452691789916	1.5	1.5	1.4741078607253712e-09	1.4741078607253712e-09	2.948215696522527e-09	0.0	1.781843792514337e-07	0	
160.85	1.2109987437725067e-05	4.17025368189321	0	0	0	0	0	1	0.009851536713540554	4.2121340811718255e-05	-0.09029616632468097	-0.09922655640074832	1.5	1.5	1.3595638846162825e-07	1.3595638846162825e-07	2.71912772390343e-07	0.0	4.526572894292258e-09	1	
161.66	9.074807167053223e-06	5.008649726838315	0	0	0	0	0	0	0.09381851553916931	3.4128421248169616e-05	0.10366293682176389	0.12797893434785665	1.5	1.5	4.631924226585693e-07	4.631924226585726e-07	9.263848297549271e-07	0.0	5.962964844119512e-11	1	
162.53	1.827208325266838e-05	6.037326493905503	0	0	0	0	0	1	0.0059384871274232864	2.6946365323965438e-05	-0.1010115269100529	-0.11610520334488839	1.5	1.5	4.1824646003943473e-07	4.1824646003943627e-07	8.364929179510988e-07	0.0	3.247920866717574e-13	1	
163.37	1.490442082285881e-05	7.108782656327295	0	0	0	0	0	1	0.009636170230805874	3.391676364117302e-05	0.004402003694503081	0.005240480588694144	1.5	1.5	1.8711289224070087e-07	1.8711289224070087e-07	3.7422579519029413e-07	0.0	1.4770156075988175e-15	1	
164.17	1.394050195813179e-05	8.175387848271278	0	0	0	0	0	1	0.0016203861450776458	6.417405529646203e-05	-0.010019730107160285	-0.012524662633950356	1.5	1.5	6.257722359000757e-08	6.257722359000757e-08	1.2515445232216002e-07	0.0	7.011032325127978e-18	1	
164.93	5.409587174654007e-05	8.710645849360505	0	0	0	0	0	1	0.006305387709289789	2.6073725166497752e-05	0.006164475742384399	0.008111152292611052	0.9266189932823181	0.9266189932823181	1.731739563246364e-05	1.731739563246367e-05	3.463479139162799e-05	0.0	4.767924368459116e-19	1	
165.82	1.4290213584899902e-05	7.710313882982506	0	0	0	0	0	0	0.09099963307380676	3.954072963097133e-05	0.0951620734432775	0.10692367802615449	1.3374418020248413	1.3374418020248413	3.1864949652772766e-05	3.186494965277266e-05	6.372990052270367e-05	0.0	7.00756048266097e-17	1	
166.65	1.9902363419532776e-05	6.675090408586773	0	0	0	0	0	0	0.010014468804001808	5.5224001698661596e-05	-0.09757248707205417	-0.1175572133398243	1.4110562801361084	1.4110562801361084	2.446788720625948e-05	2.446788720625948e-05	4.893577396650828e-05	0.0	1.2299586703127825e-14	1	
167.48	1.6439706087112427e-05	5.635703861007252	0	0	0	0	0	1	0.0029235288966447115	4.7749508667038754e-05	-0.008543301093201321	-0.010293133847230507	1.4573417901992798	1.4573417901992798	2.6313700220881688e-05	2.6313700220881688e-05	5.2627399202421034e-05	0.0	2.203061734776246e-12	1	
168.24	1.5093013644218445e-05	4.7826292994283675	0	0	0	0	0	1	0.0026424438692629337	-2.8521268177428283e-05	-0.00036984872023918127	-0.00048664305294629116	1.4870518445968628	1.4870518445968628	1.0838020280920288e-05	1.0838020280920288e-05	2.167604026994374e-05	0.0	1.566281687681581e-10	0	
168.93	1.4885328710079193e-05	4.083183895734601	0	0	0	0	0	1	0.007157721556723118	2.361398219363764e-05	0.006543880706464035	0.009483885081831936	1.5	1.5	6.213677962490686e-07	6.213677962490654e-07	1.2427355996818726e-06	0.0	5.243281808731126e-09	1	
169.79	1.9516795873641968e-05	3.392137319730164	0	0	1	0	0	1	0.003242621896788478	-8.256166438513901e-06	-0.004552441465040279	-0.005293536587256138	0.41613858938217163	0.41613858938217163	1.2041440959881112e-07	1.2041440959881196e-07	2.4082880805115093e-07	0.0	1.75046977801685e-07	1	
170.76	2.127140760421753e-05	2.274153872972843	0	0	1	0	0	0	0.09207315742969513	2.595348996692337e-05	0.09157787168340892	0.09441017699320507	1.4808369874954224	1.4808369874954224	7.635086804476885e-21	7.635086804477048e-21	1.527013834175179e-20	0.0	4.521678056335077e-05	1	
171.65	1.8393155187368393e-05	1.1677540404114788	0	1	0	0	0	1	0.0036913519725203514	3.0575462005799636e-05	-0.09930539939008402	-0.11157910043829665	1.499160885810852	1.499160885810852	2.2783376988219545e-14	2.2783376988219545e-14	4.556675400698489e-14	0.0	0.011072322726249695	0	
172.5	1.3691838830709457e-05	0.5915279465013585	0	1	0	0	0	1	0.00272113224491477	3.190481834280945e-07	-0.0011414349736536252	-0.0013428646748866178	1.493540644645691	1.493540644645691	0.00021767865346303708	0.00021767865346303977	0.00043535730456026767	0.0	0.2633662223815918	0	
173.39	4.1175633668899536e-05	1.0786198444781718	0	1	0	0	0	1	0.009765109047293663	0.0001352782128378749	0.007914580676830216	0.00889278727733732	1.5	1.5	0.1601513755928043	0.16015137559280418	0.3203027529130939	0.0	0.021532125771045685	0	
174.3	3.861263394355774e-05	2.170091410035292	0	0	1	0	0	1	0.0041368743404746056	0.00020228285575285554	-0.006184873304196766	-0.006796564070545897	1.5	1.5	0.057399414796988214	0.05739941479698824	0.11479882927672072	0.0	9.808071627048776e-05	0	
175.17	4.73768450319767e-05	3.3678784902622674	0	0	1	0	0	0	0.010495029389858246	3.4767781471600756e-05	0.0073082241946938395	0.00840025769505039	1.5	1.5	0.01024413596486744	0.01024413596486744	0.020488272641059724	0.0	2.6531031949161843e-07	0	
175.97	4.9338676035404205e-05	3.824057205354836	0	0	0	0	0	1	0.001663715927861631	-4.6685392590006813e-05	-0.011039141827495769	-0.01379892728436971	1.15144681930542	1.15144681930542	9.00937541866861e-20	9.00937541866861e-20	1.801875070831372e-19	0.0	2.7108798761332764e-08	0	
176.77	2.693384885787964e-05	3.283851405109875	0	0	1	0	0	1	0.009914988651871681	4.399123281473294e-05	0.010314090905012563	0.012892613631265704	1.4708329439163208	1.4708329439163208	3.7289199090655696e-25	3.7289199090655696e-25	3.7289199090655696e-25	0.0	3.6456071939028334e-07	0	
177.49	2.9194634407758713e-05	3.0078239300721763	0	0	1	0	0	1	0.005622972268611193	4.264275776222348e-05	-0.005961133865639567	-0.008279352591166066	1.4516229629516602	1.4516229629516602	5.860743364935559e-18	5.860743364935559e-18	1.172148674971872e-17	0.0	1.3929907254350837e-06	0	
177.53	7.511116564273834e-07	3.000393401891774	0	0	1	0	0	1	0.006374318152666092	2.5899930733430665e-06	0.01878364710137248	0.469591177534312	1.4504319429397583	1.4504319429397583	1.3758406845633802e-17	1.3758406845633997e-17	2.751681429308338e-17	0.0	1.4455434893534402e-06	0	
177.53	0.0	3.000393401891774	0	0	1	0	0	1	0.006374318152666092	2.5899930733430665e-06	0.0	0.0	1.4504319429397583	1.4504319429397583	1.3758406845633802e-17	1.3758406845633997e-17	2.751681429308338e-17	0.0	1.4455434893534402e-06	0	
177.53	0.0	3.000393401891774	0	0	1	0	0	1	0.006374318152666092	2.5899930733430665e-06	0.0	0.0	1.4504319429397583	1.4504319429397583	1.3758406845633802e-17	1.3758406845633997e-17	2.751681429308338e-17	0.0	1.4455434893534402e-06	0	
177.53	0.0	3.000393401891774	0	0	1	0	0	1	0.006374318152666092	2.5899930733430665e-06	0.0	0.0	1.4504319429397583	1.4504319429397583	1.3758406845633802e-17	1.3758406845633997e-17	2.751681429308338e-17	0.0	1.4455434893534402e-06	0	
